Id,SalePrice
1461,124243.54443900559
1462,167893.56547451305
1463,190756.78989256246
1464,188352.75081392657
1465,185391.39244498458
1466,171855.63281128992
1467,172588.29103410064
1468,160622.56723317615
1469,183577.9165373783
1470,128090.13659926697
1471,209195.8122413176
1472,96528.09958668573
1473,91881.67530456849
1474,149881.22839370082
1475,123319.27736626125
1476,373103.41074885277
1477,255587.08416279024
1478,288728.7195543472
1479,294688.6970408297
1480,487595.07435393456
1481,306544.3960547798
1482,206368.44194009443
1483,171903.41593716407
1484,169223.90889345302
1485,175332.9629418787
1486,195527.2551163428
1487,335144.27252758725
1488,229225.319433457
1489,213909.13496283133
1490,211885.23580480204
1491,195826.58320152474
1492,89377.54134228294
1493,180349.9142917833
1494,301245.93987079576
1495,289360.32791957457
1496,238609.5200951062
1497,188181.16250853523
1498,162204.9136960906
1499,153248.7716852567
1500,149464.51383738458
1501,175371.4389422208
1502,146783.59173380732
1503,277513.6530532931
1504,237473.9533617018
1505,223471.2810295335
1506,181411.93410707658
1507,243056.8401192052
1508,203712.85242712268
1509,164636.24104778416
1510,144480.58213354697
1511,147645.28415876566
1512,167155.8939873232
1513,140385.58428303472
1514,158507.44318905348
1515,186349.84568174763
1516,156020.6903070875
1517,161123.57935429201
1518,133201.4134858583
1519,225559.90794794596
1520,132739.90781852216
1521,135984.06010602816
1522,165326.85195778467
1523,111163.98026039945
1524,122757.55289907743
1525,123124.80187611727
1526,111745.11953985844
1527,108636.04629332837
1528,126483.41703810869
1529,144445.71692528212
1530,165210.34841193195
1531,126006.74541821714
1532,94895.44341916061
1533,149229.7423330338
1534,118316.98083568759
1535,149806.396126865
1536,107209.14631133553
1537,72947.96818430566
1538,151654.8402750103
1539,194135.43173333045
1540,99288.44396597375
1541,139868.03464451502
1542,140740.02727910655
1543,214484.59867419966
1544,89067.19972707437
1545,105258.40423989779
1546,128366.90487381493
1547,141425.330500385
1548,131024.11244017714
1549,115945.26606301314
1550,137162.47360306504
1551,107625.31906995604
1552,138802.11249478534
1553,146008.75242747585
1554,113914.177766771
1555,174372.46560366752
1556,98508.4029077163
1557,104847.64470817073
1558,87592.03693915371
1559,80602.46192399363
1560,137970.04039200785
