Id,SalePrice
1461,132572.25280943443
1462,163136.1668679411
1463,180168.288139552
1464,191521.62897133472
1465,178630.07653492375
1466,181737.00807192177
1467,186199.96716251457
1468,161599.92641724274
1469,181099.1006439259
1470,121234.81779799938
1471,193590.11586878926
1472,105387.07320940902
1473,95687.95475465209
1474,141391.42149560814
1475,106828.22215032218
1476,365230.8328671297
1477,254840.24337113946
1478,268932.8974396344
1479,295125.1155412827
1480,472364.4846204537
1481,309764.37467645144
1482,193571.50357187015
1483,183318.08727692722
1484,168666.31618062258
1485,181593.8712986307
1486,197826.68552899134
1487,330930.42910339916
1488,232028.48948580108
1489,203838.35260130317
1490,255180.75889757564
1491,193222.9762211028
1492,89731.7801345742
1493,182523.98162516116
1494,293808.1262361505
1495,275641.4633480462
1496,263089.10008049133
1497,187340.6575520637
1498,183191.97874169043
1499,164386.7220823573
1500,163634.16074867977
1501,192081.3722547314
1502,151016.0063859304
1503,287246.11442531465
1504,245115.38419063936
1505,236576.99458551675
1506,192589.15459464843
1507,264806.5177935917
1508,200244.65579203886
1509,165811.3761091472
1510,143268.02143566188
1511,153826.48790402382
1512,166306.9507323446
1513,151486.6706366692
1514,161372.5042161656
1515,196658.355756176
1516,149226.36124840076
1517,159500.92373608286
1518,126000.7011034918
1519,226003.30198159654
1520,137170.1965085948
1521,136985.2712129778
1522,172297.2806950126
1523,116905.74406584854
1524,123800.65884520736
1525,123552.6741988902
1526,105398.30053030996
1527,96002.39579025828
1528,136529.0606031992
1529,159350.24015878918
1530,173113.04092278628
1531,116433.96990611948
1532,91809.28065627362
1533,147785.94192583687
1534,125537.27070530893
1535,151797.35415026837
1536,95007.66355870714
1537,57482.604643870596
1538,136125.9923504803
1539,206213.34872150904
1540,99214.3574865119
1541,138469.41236168667
1542,145037.452450558
1543,200410.9279137802
1544,80895.58079462609
1545,108418.62288096653
1546,140710.87768412146
1547,133134.2314412771
1548,134923.47878845106
1549,126465.30906442176
1550,136171.09188417305
1551,112743.9765199796
1552,143891.7315743363
1553,141291.61167662757
1554,115019.38964551139
1555,172635.4740878097
1556,97655.15549442037
1557,106002.80095652497
1558,109624.45564387436
1559,85575.47062928865
1560,136764.81308014638
1561,152235.54016378743
1562,119695.65113905013
1563,113839.85378638879
1564,161627.63700476245
1565,148370.3035617088
1566,234802.12255946704
1567,64303.46768456107
1568,249555.96634488413
