Id,SalePrice
1461,113752.64317679487
1462,172008.29167742826
1463,186432.13639879512
1464,195479.26447491755
1465,191449.84194537313
1466,175902.61016508294
1467,184993.5015425891
1468,165035.72899755937
1469,180536.5840677848
1470,126006.1509015008
1471,183981.65946923412
1472,96007.7409418745
1473,100847.1190908877
1474,149894.0608939457
1475,119970.94764473727
1476,376161.53814794234
1477,263774.1451162974
1478,296452.8577933734
1479,286625.0326124492
1480,499483.56643929635
1481,315945.0384819729
1482,202271.03223859932
1483,184312.2490343908
1484,166197.04750161778
1485,184467.07560868192
1486,197415.24330660456
1487,324908.2059597215
1488,228165.3595386254
1489,204492.23312438503
1490,259383.114203239
1491,189239.05516288796
1492,67510.21878513001
1493,169039.09670560437
1494,291923.5241928401
1495,278156.6263063612
1496,260017.0556398229
1497,183584.92344490264
1498,162215.72773111658
1499,153651.7597363715
1500,151993.7798373071
1501,183067.5653169151
1502,147126.85047103313
1503,267944.862072233
1504,248164.6322206548
1505,237073.11096029388
1506,188075.77338814267
1507,263524.5099137081
1508,208447.954464486
1509,170977.81210760155
1510,142273.0370308908
1511,152622.8997469123
1512,178932.301409848
1513,150333.76919543228
1514,115023.19642692695
1515,201263.35509715942
1516,163467.48263486824
1517,178012.42540683816
1518,134998.50720003434
1519,214255.40152438713
1520,134044.34127155755
1521,130456.06734804805
1522,176099.35472843182
1523,115080.12231574059
1524,130062.59054355681
1525,122504.8314562258
1526,119023.67828873494
1527,104982.29936140406
1528,132024.5134858847
1529,156542.34996017316
1530,187021.20219759876
1531,82995.94361427604
1532,109465.82342187791
1533,143037.41965328515
1534,119015.57181302461
1535,135574.63921963237
1536,101209.91626349888
1537,31906.398131617345
1538,149995.9111550363
1539,219486.94569475343
1540,76527.86725755931
1541,142387.47348695048
1542,128499.9481119757
1543,209500.8903913828
1544,87020.0009851184
1545,119027.49616823156
1546,128021.29576950028
1547,131977.18772552104
1548,139867.87597880902
1549,123880.45584626487
1550,141236.25275046343
1551,109492.53049196328
1552,149489.089447902
1553,159907.91858570446
1554,126619.86471726718
1555,172983.89222390164
1556,107518.75699460912
1557,99976.30011094602
1558,94985.2856728596
1559,93366.01893429115
1560,114917.94384499468
1561,135996.53805509492
1562,131498.70115331424
1563,120892.02000782717
1564,160250.81568113543
1565,155895.80171700046
1566,255449.30234518775
1567,85006.3027259192
1568,229993.21492670718
1569,123972.56358824825
1570,142401.2701015602
1571,127012.2799450628
1572,144438.63468173041
1573,262563.7588075785
1574,113982.6959909936
1575,266461.38968391274
1576,221346.4861960272
1577,187024.0647090565
1578,138482.49491610323
1579,159016.15851321124
1580,192399.48750348532
1581,149973.7407467414
1582,126990.56605615265
1583,305720.5047894701
1584,226382.06804839225
1585,143725.58220092632
1586,84884.74453245576
1587,116864.95605324331
1588,144019.41276713015
1589,73831.16854751093
1590,127560.79601355467
1591,89974.09781360088
1592,104035.0893282006
1593,126010.94232249365
1594,159981.49482149817
1595,100021.89745784576
1596,257519.49966769968
1597,206519.637337404
1598,203117.66489660327
1599,180829.45989983118
1600,166288.59842470114
1601,79282.63823839747
1602,110019.19286009518
1603,50151.69122962843
1604,245999.705806797
1605,242694.88161325126
1606,189978.95438785764
1607,169989.8866501198
1608,208361.51692567617
1609,185964.9632004541
1610,161626.9281939774
1611,156476.06105204608
1612,177879.6271429247
1613,166516.0469618124
1614,119481.03134656893
1615,83781.30273557734
1616,77658.94224948825
1617,87066.45179768516
1618,129967.1734889884
1619,149882.71260387637
1620,159768.45927116837
1621,135970.07551060073
1622,160995.31937047126
1623,273997.5924014496
1624,229004.8831298673
1625,119551.74759020418
1626,170428.10593935393
1627,197662.0567116469
1628,272635.3960886725
1629,181097.8298562957
1630,351055.86411120644
1631,240001.26998518448
1632,233578.2479336967
1633,174375.56674019413
1634,190971.43073292327
1635,180167.30308676022
1636,153164.47875310687
1637,193827.28716734538
1638,154025.13460894578
1639,189738.547121752
1640,249016.5559112649
1641,183993.44782812195
1642,248756.74695692107
1643,220034.9263939592
1644,234976.27355289523
1645,212987.88412600692
1646,162670.06621741274
1647,159658.69056831152
1648,127967.94735210923
1649,143027.0143521574
1650,118007.11691122613
1651,125097.64043931672
1652,103827.42215132814
1653,105719.4341214576
1654,144110.78621404356
1655,137597.62085616298
1656,141695.70029282806
1657,147017.15913290915
1658,143077.8460484191
1659,128476.44509436333
1660,148812.15215357157
1661,449123.46188354254
1662,387082.10197661584
1663,394166.4201052719
1664,521738.4952569475
1665,322815.370790118
1666,306113.3319701991
1667,394580.2167892946
1668,335102.5501724741
1669,312647.8945412538
1670,335343.80323571444
1671,269501.9132278989
1672,404641.5583346137
1673,290017.3688173355
1674,253160.1819244104
1675,206395.23083337522
1676,193760.91598015296
1677,212482.94913508397
1678,510247.1970728445
1679,372691.54547850846
1680,334050.06551870174
1681,248521.92067886645
1682,303849.12719759846
1683,195260.61026446294
1684,183987.4621473474
1685,175198.72619637114
1686,172416.5180693627
1687,169971.40280490796
1688,193399.8164482239
1689,194007.6711814781
1690,197853.3272640861
1691,185058.23762495012
1692,255307.83005632466
1693,169496.65694647413
1694,182803.0957016208
1695,169367.91538754522
1696,244990.49070257132
1697,171273.09528696613
1698,333960.9140551983
1699,319460.6369068648
1700,265004.16569526924
1701,269506.38638971595
1702,268713.2233400144
1703,257504.17065377068
1704,290969.6679068357
1705,244985.48215180315
1706,455447.38784941525
1707,224989.70872186555
1708,208831.14842008738
1709,259964.0597015821
1710,229272.71606871672
1711,269991.8919772898
1712,263480.06968528713
1713,287934.8055175226
1714,234490.71176959964
1715,215476.2876108539
1716,161495.89343408254
1717,157258.65639115043
1718,142760.00367247933
1719,196384.32792070069
1720,223731.71525790187
1721,159006.4470480652
1722,141981.4553403401
1723,153016.0609235426
1724,204238.60399209723
1725,228691.65568104255
1726,184960.84328799014
1727,144979.71286341286
1728,176415.3106788553
1729,162015.79878730635
1730,160024.59950199004
1731,117479.70258107244
1732,131251.20871158058
1733,120549.88298744829
1734,124091.12791405356
1735,128979.35907401283
1736,117888.76399355057
1737,275043.8885979711
1738,242830.24863223094
1739,269407.12512681657
1740,222008.10345044802
1741,199241.66844696403
1742,178707.2154358125
1743,161897.27068891955
1744,316971.9214650636
1745,231650.94859090733
1746,180514.56914573148
1747,205972.82000657363
1748,255659.71007514547
1749,163023.06087756463
1750,125082.24950347644
1751,230007.99529602617
1752,126237.79269947889
1753,143800.41120883747
1754,183085.56788149645
1755,172526.6455276396
1756,141503.01316876852
1757,121395.16462747005
1758,142726.1793560067
1759,165640.0665148221
1760,166604.45847284736
1761,145091.9528341423
1762,177466.28634277583
1763,174474.36517909807
1764,117777.5165156635
1765,174983.81832892637
1766,187503.67257840562
1767,229021.99081051492
1768,143244.97147872424
1769,175822.67278193036
1770,152683.92259006557
1771,120019.21531004662
1772,142457.75739368933
1773,144012.48289966633
1774,135029.84371910832
1775,138581.01006741633
1776,125966.59425444594
1777,112981.84902881706
1778,145505.25003821886
1779,102885.05768237264
1780,152467.63744287944
1781,135409.12708623253
1782,99918.27817975744
1783,149013.7360097125
1784,112010.15743974061
1785,124995.13508081279
1786,142923.74091538205
1787,163816.56446518897
1788,59016.55046457509
1789,105972.27177215445
1790,78476.60925618246
1791,189979.2571070364
1792,159911.07333878987
1793,140209.8903937852
1794,158721.9325630282
1795,134975.7343904563
1796,113499.29077294108
1797,128516.0584201314
1798,120031.72887304716
1799,118926.8735475087
