Id,SalePrice
1461,128654.914
1462,164788.31
1463,199307.11
1464,206243.45
1465,192305.03
1466,176199.22
1467,166525.4
1468,169052.16
1469,175375.7
1470,127754.016
1471,188505.2
1472,99508.195
1473,99870.09
1474,155447.89
1475,117381.805
1476,360700.8
1477,242864.17
1478,283002.62
1479,230382.06
1480,490043.22
1481,306133.84
1482,211752.19
1483,181983.34
1484,173998.45
1485,182284.23
1486,199843.03
1487,339357.84
1488,233303.88
1489,196368.28
1490,240988.02
1491,186836.66
1492,94745.98
1493,186750.47
1494,263888.84
1495,285477.62
1496,244044.42
1497,171807.72
1498,163072.86
1499,160099.25
1500,167020.98
1501,178439.67
1502,143002.98
1503,294829.56
1504,236228.45
1505,228602.94
1506,194505.3
1507,269176.3
1508,211010.55
1509,157882.42
1510,157477.34
1511,144744.48
1512,172874.92
1513,145867.73
1514,185265.12
1515,224812.73
1516,135776.5
1517,168384.42
1518,122304.586
1519,228584.61
1520,138274.47
1521,138350.16
1522,168393.36
1523,118664.805
1524,125021.125
1525,122601.53
1526,114037.17
1527,100793.23
1528,128578.25
1529,148059.73
1530,184260.16
1531,106006.11
1532,90692.914
1533,164871.9
1534,116744.914
1535,162360.02
1536,111666.97
1537,81778.64
1538,146990.92
1539,195533.45
1540,105029.26
1541,137981.17
1542,144248.16
1543,204735.42
1544,90328.07
1545,113998.23
1546,126662.3
1547,141428.39
1548,129656.1
1549,120446.33
1550,144818.42
1551,103352.75
1552,147313.47
1553,154036.42
1554,107001.04
1555,173275.45
1556,86337.84
1557,109208.53
1558,91531.26
1559,122929.21
1560,142412.61
1561,164209.61
1562,123940.49
1563,119732.06
1564,160006.25
1565,151767.3
1566,230980.38
1567,89337.87
1568,230881.05
1569,147305.66
1570,134700.19
1571,117502.44
1572,150251.25
1573,257476.89
1574,118255.09
1575,231780.9
1576,232524.45
1577,199841.1
1578,132325.98
1579,156824.0
1580,187289.52
1581,163392.64
1582,124357.71
1583,327899.38
1584,227949.14
1585,141158.98
1586,65104.31
1587,102480.16
1588,155185.39
1589,111587.37
1590,130633.2
1591,90348.3
1592,98761.055
1593,115534.96
1594,143165.11
1595,136157.28
1596,254308.69
1597,180317.86
1598,189120.84
1599,172886.45
1600,162210.75
1601,73595.805
1602,120813.414
1603,94985.54
1604,272722.28
1605,237638.08
1606,170503.03
1607,218448.52
1608,210268.67
1609,191245.56
1610,164949.1
1611,127942.97
1612,164075.33
1613,187080.25
1614,125783.18
1615,84835.68
1616,72218.6
1617,97198.43
1618,122097.8
1619,137298.69
1620,199505.62
1621,141501.62
1622,135551.67
1623,286298.72
1624,204057.36
1625,119501.03
1626,156671.75
1627,195501.81
1628,266333.22
1629,167904.9
1630,356944.75
1631,227131.45
1632,243597.94
1633,170084.4
1634,191409.73
1635,173431.48
1636,160348.05
1637,209584.22
1638,187951.94
1639,197218.31
1640,267785.1
1641,174900.72
1642,221798.66
1643,210914.14
1644,231111.56
1645,232999.9
1646,158952.0
1647,155402.12
1648,132759.39
1649,133883.89
1650,117041.0
1651,120768.79
1652,96024.234
1653,101941.87
1654,138785.05
1655,134856.89
1656,143782.1
1657,140806.47
1658,142947.78
1659,118751.3
1660,164493.31
1661,471523.2
1662,384454.06
1663,392275.7
1664,500958.4
1665,317835.5
1666,318448.12
1667,371850.7
1668,328912.7
1669,292569.1
1670,338592.12
1671,266676.38
1672,485199.84
1673,291871.66
1674,248435.4
1675,204307.39
1676,189017.39
1677,231920.08
1678,494259.1
1679,388717.12
1680,366302.66
1681,249627.89
1682,290649.88
1683,178993.3
1684,167754.31
1685,170146.47
1686,169178.27
1687,168991.47
1688,183289.89
1689,191492.4
1690,196032.17
1691,178192.9
1692,242979.39
1693,165262.8
1694,184891.94
1695,160107.22
1696,269149.94
1697,173927.6
1698,360032.4
1699,313427.0
1700,258586.97
1701,267127.9
1702,245645.06
1703,241928.4
1704,291229.56
1705,224764.77
1706,486367.25
1707,212095.23
1708,212029.86
1709,272139.1
1710,233149.3
1711,258167.47
1712,250541.92
1713,290193.06
1714,220427.25
1715,198354.2
1716,185851.31
1717,170353.33
1718,139876.38
1719,194945.08
1720,253583.66
1721,154712.52
1722,126375.0
1723,155898.25
1724,222893.81
1725,248821.31
1726,193040.66
1727,156068.7
1728,157811.78
1729,173052.67
1730,151075.8
1731,119307.64
1732,134111.94
1733,121488.055
1734,114995.086
1735,125319.57
1736,114652.1
1737,325772.25
1738,229848.84
1739,299451.97
1740,234096.39
1741,206055.8
1742,172746.45
1743,164962.12
1744,295078.03
1745,222768.98
1746,187653.48
1747,211748.27
1748,217428.14
1749,156270.25
1750,132657.52
1751,228187.0
1752,120392.625
1753,150412.16
1754,201550.3
1755,169878.38
1756,129673.766
1757,123938.04
1758,149088.28
1759,151276.69
1760,166136.56
1761,138510.92
1762,182059.08
1763,167396.03
1764,114621.484
1765,177500.62
1766,173023.94
1767,234559.98
1768,152960.17
1769,169050.19
1770,147807.52
1771,131869.28
1772,140924.56
1773,147057.92
1774,158951.95
1775,135134.83
1776,134690.27
1777,112956.42
1778,142813.97
1779,118858.29
1780,172469.64
1781,126063.68
1782,91650.67
1783,139007.39
