Id,SalePrice
1461,129366.02886102104
1462,162178.17522488112
1463,200533.03014507057
1464,201574.01183535493
1465,178809.51136963235
1466,177387.981037612
1467,172832.393063775
1468,171321.4047248635
1469,184090.62171928707
1470,124809.64614323746
1471,183465.55390239382
1472,95986.69032871012
1473,97368.2019764543
1474,152087.3833945728
1475,117066.12491345147
1476,382605.4416652534
1477,254826.1671896322
1478,291225.2662693439
1479,295759.4796530095
1480,504635.7647523444
1481,376678.16557655705
1482,207926.40734005888
1483,172905.11132460367
1484,171648.6364093299
1485,163940.7999083056
1486,185152.54130481707
1487,368092.63955799676
1488,229779.53141365002
1489,198720.5845071619
1490,232846.79846281928
1491,187722.52289384167
1492,92455.03395781516
1493,218503.22774900548
1494,275678.58212640433
1495,289494.20912790607
1496,249794.41714501672
1497,204191.1655897387
1498,159947.74561978335
1499,155074.93949501214
1500,150784.06854489894
1501,173122.02080982627
1502,153266.39677517512
1503,276592.6868161794
1504,228230.9907024351
1505,229709.84664120595
1506,190017.40591631382
1507,259926.97823773968
1508,200801.09971344317
1509,159618.4684077009
1510,149190.71074468712
1511,145000.41004361844
1512,177684.0318093251
1513,134356.1323567755
1514,153430.86905878584
1515,222002.39507012605
1516,150611.0868806899
1517,172935.16988561588
1518,126003.79395057903
1519,226901.48194567155
1520,133284.93100777757
1521,140425.05184321798
1522,176493.38868464172
1523,120838.28540918588
1524,126781.79282537587
1525,124217.14142782406
1526,125344.92407424089
1527,109732.48418100827
1528,123028.41103691644
1529,139451.01456140415
1530,158543.15162391445
1531,140913.82350018667
1532,98449.32178687329
1533,147694.33031350674
1534,116223.13418206124
1535,143664.87622866986
1536,108662.75817874236
1537,85165.91553730116
1538,149340.6092200828
1539,187415.5127859415
1540,95034.08251902793
1541,153884.28979445485
1542,140384.0599846219
1543,198027.98360414075
1544,83973.74169164184
1545,105680.2872985035
1546,138582.95626258475
1547,144169.77599867043
1548,140275.06975206692
1549,117368.03412363528
1550,147659.3892994483
1551,118645.06191782349
1552,159801.11052889566
1553,146783.20143180102
1554,125785.22163380709
1555,175311.65665329722
1556,72074.32763940562
1557,91037.24263888571
1558,87048.22268894869
1559,119348.80629404339
1560,131628.56551863375
1561,192184.06943844384
1562,133792.98751616964
1563,128144.79012303437
1564,159729.90767312472
1565,158389.8666817224
1566,264043.38770907227
1567,79788.46106476622
1568,235930.441345648
1569,147164.35077278977
1570,132596.09680184152
1571,114852.61247595098
1572,140733.198321887
1573,253841.10104931242
1574,101014.22536331623
1575,224879.94339275314
1576,250720.01290108068
1577,206457.37148270893
1578,141989.2080927702
1579,157991.91793088353
1580,185381.45591913484
1581,152832.29710943604
1582,127895.68444998642
1583,339988.8515294652
1584,224829.36776147148
1585,140126.91643926766
1586,64250.2870368953
1587,95936.93723519439
1588,142791.3008774793
1589,94769.61228096698
1590,129442.54325873178
1591,95367.0564220815
1592,120833.15619659451
1593,127644.30312837436
1594,133035.46060441545
1595,132171.23238774142
1596,229340.8795504613
